1;0.893917349756;136.0
2;0.793164939407;40.0
3;0.857867457312;28.0
4;0.940277280761;63.0
5;0.726230962602;26.0
6;1.41950773228;8.0
7;0.910232622901;118.0
8;0.97587784975;66.0
9;0.911842119175;90.0
10;0.893329809443;27.0
11;1.0526908615;71.0
12;0.741785707956;81.0
13;1.02354931361;56.0
14;0.882378393633;55.0
15;0.930007696584;88.0
16;1.00591253447;12.0
17;1.07971723776;28.0
18;0.648666545793;4.0
19;1.02945683415;21.0
20;1.29627335084;22.0
21;0.86616913922;26.0
22;0.905667084681;90.0
23;0.753676372182;55.0
24;0.963180886254;53.0
25;0.962055231808;88.0
26;0.871185426788;22.0
27;1.00259626784;18.0
28;0.722511923807;83.0
29;0.914684243277;35.0
30;0.708432572627;12.0
31;0.860255653739;47.0
32;0.948563363204;25.0
33;0.776077016872;30.0
34;1.60446474427;3.0
35;1.87029116389;4.0
36;0.547080348803;4.0
37;0.904048312222;3.0
38;0.723304370867;37.0
39;0.886831997958;27.0
40;1.04523345035;18.0
41;1.25200346297;12.0
42;0.924305301185;45.0
43;0.830166487772;13.0
44;0.841265449924;24.0
45;0.791433835627;25.0
46;0.713156167753;9.0
47;0.881169546117;40.0
48;1.0150082355;36.0
49;0.696408465417;25.0
50;0.863581494133;175.0
51;1.27942230388;25.0
52;0.755801520465;28.0
53;1.39980509366;39.0
54;0.618582893223;32.0
55;0.987237802682;45.0
56;1.11379348166;119.0
57;1.21684778095;13.0
58;0.724733592457;53.0
59;0.779757468887;25.0
60;0.86331132271;20.0
61;0.848066360532;18.0
62;0.911221560777;39.0
63;0.704481037316;25.0
64;0.750123944471;85.0
65;0.902124866199;35.0
66;0.749187911016;49.0
67;1.26672493252;31.0
68;0.976267285809;41.0
69;0.981858192995;97.0
70;0.746882708537;76.0
71;0.874680112273;67.0
72;0.914925399276;39.0
73;0.749990373524;39.0
74;1.08172774592;3.0
75;1.68917080872;2.0
76;0.588812659905;17.0
77;0.85867230195;46.0
78;0.894338294487;10.0
79;0.737741738173;101.0
80;0.927209642634;21.0
81;1.03723682067;34.0
82;0.766735377714;79.0
83;0.82448459636;53.0
84;1.16628646229;6.0
85;1.01945046316;18.0
86;0.912882530997;46.0
87;0.875858307344;42.0
88;0.848284972023;64.0
89;0.983408699001;83.0
90;0.981791093283;29.0
91;1.00638906763;43.0
92;0.945785566334;32.0
93;0.952811311885;34.0
94;0.964673794357;42.0
95;0.837229619742;66.0
96;0.868026777627;89.0
97;0.915523150327;77.0
98;0.842759649703;118.0
99;0.849412980412;52.0
100;0.975133009157;153.0
101;1.17147285711;22.0
102;1.01042428435;17.0
103;0.841287886039;5.0
104;0.492609279425;2.0
105;1.03205525663;23.0
106;0.957834938929;22.0
107;1.00202434546;13.0
108;1.1622580906;20.0
109;1.08318237552;40.0
110;0.926333056633;10.0
111;0.886922084125;82.0
112;1.10573005968;7.0
113;1.18710099455;3.0
114;0.885494128909;21.0
115;1.19031335704;5.0
116;1.04786431131;38.0
117;0.832330447798;114.0
118;0.75506109495;88.0
119;1.15915726904;2.0
120;0.821649712096;21.0
121;0.850017785817;129.0
122;0.929107293803;32.0
123;0.817707507636;35.0
124;0.879934902438;57.0
125;0.850253401204;74.0
126;1.05510767214;30.0
127;0.943229005185;124.0
128;1.16777035155;20.0
129;0.759417354026;39.0
130;1.62689321078;7.0
131;0.813952641559;29.0
132;0.795261814964;74.0
133;1.10503457645;52.0
134;0.839139382188;60.0
135;0.968533992196;78.0
136;0.887698420866;32.0
137;0.916777271728;52.0
138;0.782427658964;6.0
139;0.721859965625;16.0
140;1.0296314296;19.0
141;0.731058025982;22.0
142;0.585809487584;18.0
143;1.12785055808;67.0
144;0.900455033968;73.0
145;1.03385448845;20.0
146;1.15377920533;4.0
147;0.864244558588;56.0
148;0.872475324804;39.0
149;0.782092423475;7.0
150;0.892841729396;48.0
151;1.09917453129;98.0
152;0.897255102856;25.0
153;0.852609153553;75.0
154;0.829681327679;53.0
155;1.03373659947;30.0
156;1.00073935241;45.0
157;0.99541018397;39.0
158;0.89647654423;19.0
159;0.822671970435;31.0
160;0.90959989229;21.0
161;0.821803516578;67.0
162;0.825263955568;32.0
163;0.826134331164;28.0
164;0.739930819223;46.0
165;0.966195841248;20.0
166;0.68415159377;18.0
167;0.697396045218;21.0
168;1.00573864454;95.0
169;0.868885904883;36.0
170;0.752271675797;37.0
171;0.790619894554;20.0
172;0.776619900763;111.0
173;1.01633297691;98.0
174;0.780751147957;127.0
175;0.985019875757;63.0
176;0.891832040534;86.0
