1;0.896425973743;6.0
2;nan;0.0
3;nan;0.0
4;nan;0.0
5;0.758551908493;1.0
6;nan;0.0
7;1.82944350478;4.0
8;1.73280816468;1.0
9;1.38276034343;6.0
10;nan;0.0
11;nan;0.0
12;nan;0.0
13;0.106570309982;1.0
14;0.61351715482;2.0
15;1.29806246575;3.0
16;nan;0.0
17;nan;0.0
18;nan;0.0
19;nan;0.0
20;nan;0.0
21;nan;0.0
22;nan;0.0
23;nan;0.0
24;nan;0.0
25;nan;0.0
26;nan;0.0
27;nan;0.0
28;0.367065050573;1.0
29;0.529357098468;2.0
30;nan;0.0
31;0.536321395223;2.0
32;nan;0.0
33;nan;0.0
34;nan;0.0
35;2.74913797212;1.0
36;nan;0.0
37;nan;0.0
38;0.0293163280441;1.0
39;nan;0.0
40;0.925963599021;1.0
41;nan;0.0
42;nan;0.0
43;nan;0.0
44;0.670381962531;1.0
45;nan;0.0
46;nan;0.0
47;0.953440390445;1.0
48;nan;0.0
49;nan;0.0
50;1.20691806473;4.0
51;nan;0.0
52;nan;0.0
53;nan;0.0
54;nan;0.0
55;1.2415264809;1.0
56;1.49495116707;3.0
57;nan;0.0
58;nan;0.0
59;nan;0.0
60;nan;0.0
61;nan;0.0
62;nan;0.0
63;nan;0.0
64;nan;0.0
65;nan;0.0
66;0.613497226454;1.0
67;0.284605728731;1.0
68;0.151042035923;1.0
69;1.35859575863;3.0
70;0.808504575204;3.0
71;1.80907676021;2.0
72;nan;0.0
73;nan;0.0
74;nan;0.0
75;nan;0.0
76;nan;0.0
77;nan;0.0
78;nan;0.0
79;1.79550916057;4.0
80;nan;0.0
81;nan;0.0
82;nan;0.0
83;1.16639779605;1.0
84;2.24073538648;1.0
85;nan;0.0
86;nan;0.0
87;1.16919521518;2.0
88;0.600700299762;2.0
89;2.48270636309;1.0
90;nan;0.0
91;2.18962846241;1.0
92;nan;0.0
93;nan;0.0
94;1.25575308505;1.0
95;0.464940919034;3.0
96;1.68270332988;3.0
97;2.59408731419;1.0
98;1.1595840905;4.0
99;0.970792846133;1.0
100;1.26627672073;5.0
101;1.6165275886;1.0
102;1.19183256476;1.0
103;nan;0.0
104;nan;0.0
105;0.136614168284;1.0
106;nan;0.0
107;nan;0.0
108;1.69281409965;1.0
109;nan;0.0
110;nan;0.0
111;0.847824361061;3.0
112;1.74163363695;1.0
